,ID,H,LAT,LON,Error_H(km),Error_LAT(km),Error_LON(km)
21,21.0,50.78495465324031,0.008685502512921061,-136.68454032897418,0.7849546532403124,0.11925176161847771,0.2639800033176192
22,22.0,51.00178020866605,0.008235071348711216,-136.12231205614358,1.001780208666048,1.1046476301395016,0.25035174463375065
23,23.0,48.72993203675611,0.22485963262194067,-135.43773717866938,1.2700679632438892,5.8000024644735895,6.819164549949952
24,24.0,50.14751053642872,0.012568516764470777,-135.07640004754703,0.1475105364287188,0.6936755225178277,0.38181697522060026
25,25.0,50.3652428169471,-0.0022608761401201423,-134.55980732523415,0.36524281694710226,0.2952486008911813,0.06782957905228197
26,26.0,50.28292826608941,-0.00015622563881267175,-134.03468849336977,0.2829282660894066,0.155331563598906,0.003979201030349516
27,27.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
28,28.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
29,29.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
30,30.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
31,31.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
32,32.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
33,33.0,49.34936650718918,0.008481910043056151,-133.50769934661727,0.6506334928108188,0.07215906341217246,0.2579883376127324
34,34.0,51.01653311576618,0.014536743516119582,-129.80555437979345,1.0165331157661797,0.10923622483762979,0.4417731148788498
35,35.0,51.01653311576618,0.014536743516119582,-129.80555437979345,1.0165331157661797,0.10923622483762979,0.4417731148788498
36,36.0,51.27707578994637,-0.001272386175408548,-128.7719001922481,1.2770757899463732,0.891906535631583,0.03755201795733565
37,37.0,51.471297723394976,-0.006581454520718218,-128.2336485537792,1.4712977233949758,0.633562552852154,0.19851043446749606
38,38.0,50.927744510064485,0.005040851738670798,-127.69053865669396,0.9277445100644854,0.22793021494915172,0.15394715432316716
39,39.0,51.95982102244571,0.01724384640519865,-127.16406734231005,1.959821022445709,0.3268051275090799,0.5240131611707425
40,40.0,51.75242849511889,0.002698400500467879,-126.62024154650858,1.7524284951188918,0.10056598138578536,0.08297683127650551
41,41.0,50.25838045189062,0.0032064941407539222,-126.09160456141693,0.2583804518906234,0.06733113724961826,0.09841425612960511
42,42.0,49.98889189669639,0.0067845020017682405,-125.55839346587993,0.011108103303612893,0.17282897037724756,0.20694176566992797
43,43.0,50.07190441082622,0.003274701699661671,-125.035068750542,0.07190441082622101,0.021491691048036315,0.10051286119036475
44,44.0,50.07190441082622,0.003274701699661671,-125.035068750542,0.07190441082622101,0.021491691048036315,0.10051286119036475
45,45.0,49.71914536716314,-0.007176015195004789,-123.98110119544921,0.2808546328368635,0.18816231605679137,0.2163272426893373
46,46.0,49.8628787487386,0.005744639241188626,-123.44706906796881,0.13712125126139796,0.05779836695071785,0.17550061283912127
47,47.0,50.01666910794432,3.468066800767578e-05,-122.91986109627452,0.016669107944316863,0.13433536174450636,0.00238586146760292
48,48.0,50.17362807372389,-0.008111144465910864,-122.38928606134445,0.17362807372389,0.10880204149094404,0.2445925252116292
49,49.0,49.925223940513845,0.003950260692318169,-121.86715690794946,0.07477605948615462,0.3393458233161613,0.1211496900089939
50,50.0,50.042187920428034,-0.009876908468109194,-121.336635318446,0.04218792042803443,0.3154028241108006,0.2981060824662137
51,51.0,50.06712316151734,0.005845555461089448,-120.79373449229256,0.06712316151733688,0.08388978266408025,0.1786820241403511
52,52.0,50.11273557846082,0.00372332998414238,-120.26660014219054,0.11273557846082127,0.005120334527984242,0.1143593606742515
53,53.0,50.088721842865475,0.015732606440524315,-119.74019676382777,0.0887218428654748,0.09584494915729014,0.4785511823520332
54,54.0,50.83057788240091,-0.005753657096227327,-119.1944462724156,0.8305778824009096,0.38988937920012745,0.17298431617851226
55,55.0,50.66802542656111,-0.0004451537098630559,-118.6764818998829,0.6680254265611083,0.03305548784812132,0.011982384415580137
56,56.0,50.15328092245681,0.011318092769500845,-118.15264093619435,0.15328092245680836,0.14561079393581947,0.34474898405423826
57,57.0,50.55281025110094,0.013619164201790223,-117.62070655277066,0.5528102511009365,0.07882714961039922,0.4145555027969728
58,58.0,50.81030707613476,0.01766807890170886,-117.11029029733375,0.8103070761347624,0.6645755640510365,0.5373624854305198
59,59.0,50.733644326871875,0.022264361173209225,-116.53780727472997,0.7336443268718753,0.6317786753537209,0.6767371633975311
